Date,Sumber,ID,Nilai,Keterangan
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281699926
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295719367
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281702642
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295709391
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281699136
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295710305
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281701414
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295723783
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281687708
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295709993
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281696666
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281695726
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281686184
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281692294
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295709739
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281699926
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295725191
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281688036
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295709391
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281685144
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281699136
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295723783
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281687708
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281683604
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281695726
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295722259
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281686184
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295725191
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295717969
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281685144
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295716643
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281703540
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281683604
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281695536
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295722259
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281703292
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295717969
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295716643
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281694642
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281703540
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281695536
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295716119
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281696276
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281703292
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281694642
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281696016
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295716119
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281696276
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295715897
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295714967
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281696016
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295715897
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295716907
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295714967
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295714479
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295716907
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295714479
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295713071
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281700224
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281700224
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295713071
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1295714283
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1295714283
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281701694
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281701694
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281698108
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281698108
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281697670
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281697670
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281697002
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281697002
2023-09-29 0:00:00,etsy,,-341,VAT: auto-renew expired - auto-renew expired: 1281694486
2023-09-29 0:00:00,etsy,,-3099,Listing fee ($0.20 USD) - Listing #1281694486
